text	category
ಚಿನಾ ಎನನಾ ಉತ್ಪಾದನೆ  ಮಾಡಲಿ ನಿನು ನಿನದೇಶ ಉತ್ಪಾದನೆ ಮಾಡಿದ ವಸ್ತುಗಳು ಉಪಯೊಗಿಸು  ನಮ್ಮ ಗಿಂತ ದೊಡ್ಡದೆನು ಅಲ್ಲ  ಭಾರತೀಯರನ್ನು  ನಿನ್ನ ಅತಿ ಬುದಿವಂತಿಕೆಯಿಂದ ಕಿಂಚಪರಿಚಬೆಡ	Negative
ಎರಡು ಒಳ್ಳೆಯ ವಿಷಯಗಳು ಆಗಬೇಕು ಇವಾಗn1. ದಿಯಾ ಮತ್ತೆ ರಿಲೀಸ್ ಆಗಬೇಕುn2. ಕೊರೋನಾ ನಿಯಂತ್ರಣ ಆಗಬೇಕು.	Positive
Namma bharatadalli baren Hindu muslims G D P tumba jaste..ogattu ella hege  edre  e jamanudalle china ge meresoke agalla..	Mixed feelings
Idhu charitre srushtisuva avataara......	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
ನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತ  ನಿಂತನು ಓರ್ವ ರಾಕ್ಷಸ	unknown state
Super super super	not-Kannada
Nin super guru	Positive
Togari tippa super star	Positive
Trailer super guru	Positive
Bgm is good	unknown state
Super annaa    🤗🤗	Positive
@jagadish g dambal the	unknown state
@Nandi Parthasarathi ಹಲ್ಕಟ್ ಬೋಸುಡಿ	Negative
Hands up 🤗	Positive
Yaaru illi movie nodkondu bandidira like  madi...	unknown state
@Virat Sachin tika yak urkolona Swami... Swalpa Naga Bantu.. Nakde... Tale mele yard hodidu buddi helona ankondde..	Negative
Devaru nimmanna nimma kutumbavanna.chennagi idali..we at cab driver	Positive
@prithvi nayak ನಿನ್ ತುಲ್ಲುಗೆ ಗಲೀಜ್	Negative
Ur Insta I'd name bro	Positive
Hands up anta kottaddu yella language li onde title irli anta...yar opputtiri  illi like madi...	Positive
Boss nivu ultimate	Positive
Jai d boss	Positive
@Nandi Parthasarathi ನಿನ್ ತುಲ್ಲುತುಮುಕೂರು ಹೈವೇ ಅಲ್ಲಿ ಎಲ್ಲಿ ಹೇಳೋ ಮಿಂಡ್ರಿಕೆ	Negative
two dislikes I think it may be rashmika and devarakonda	Negative
E video nodi Namma desha e stiti nodi bejar aytu nBangarada akki agidda bharatakke e paristi barabaradittu	Negative
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸು ಆವಾತರ	Positive
Tik Tok Sadegalu	Negative
ಪುಣ್ಯಾತ್ಮ... ಸರಣಿ ಫ್ಲಾಪ್ ಕಥೆಗಳು ಮಾಡಿ	Negative
@krishnanand naik ಸರ್	unknown state
ಕನ್ನಡ ನಾಡಿನ ಹೆಮ್ಮೆಯ ಚಿತ್ರ	Positive
super thogari tippa	Positive
Mp3  osm bro	not-Kannada
Chindi...... madira rost	Positive
ನಾವು tik.tok use ಮಾಡಿದಿವಿ ಬ್ರದರ್ but	Mixed feelings
Tital nodi ...ond matu helbeku anth annistu ...Pade pade prashne Keli ...alohage maditirode nivu ....nachike agbeku ..nimge.	Negative
Nama D Boss Nimaage kanditha Sahaya madthare sir	Positive
Macha neen badukbeka ???	Negative
ವಾಹ್!!! Trailer ಅದ್ಭುತವಾಗಿದೆ.n	Positive
@TROLL MONSTER_KANNADA ಓಹ್ ತುಕಾಲಿಗೆ ಹಟ್ಟಿದವನೆ	Negative
Egu edare sir	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
Yav thappu illa	unknown state
@Mahesh 13 Karnataka dalle bere bhashe movie nodor jaasthi aagidare	Mixed feelings
ಯುದ್ಧ ಮಾಡಬೇಕು ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ ಎಂತಹ ಸಾಲುಗಳು	Mixed feelings
ಸೂಪರ್ ಹಾಡು ಎಲ್ಲ ಕನ್ನಡದ ಅಭಿಮಾನಿಗಳಿಂದ ಸಿನಿಮಾ ತಂಡಕ್ಕೆ ಆಲ್ ದಿ ಬೆಸ್ಟ್	Positive
ಅಣ್ಣಯ್ಯ ಸೂಪರ್ ನೀನು ಚಿಂದಿ	Positive
Hindi song bittilva?	unknown state
Le hudugira tik tok bidi banni lagori aduma horagde social distance nalli lagori ata tik tok ge tata only for tik tok girls ________	unknown state
ದೇಶಕ್ಕೋಸ್ಕರ ಒಂದು app uninstall ಮಾಡೊಕೆ ಆಗಲ್ಲ ಇವರಿಗೆ ಥೂ ಇವರ ಜನ್ಮಕ್ಕೆ	Negative
MANJUNATH HM bobby	not-Kannada
Super super bro 🤣🤣	unknown state
All song super	not-Kannada
@Srihari Y Gdeepak	unknown state
ಯಾಕೆ ಚೆನ್ನಾಗಿ ಇಲ್ಲ .	Negative
E guru desapande ge remake bittu swamake madoke baralla nVishal mathu lakshmimenon Tamil movie idu	Negative
Game name  bro	Mixed feelings
@Prajwal Kp r u mad guy?.	Negative
Solid song making	not-Kannada
Wt a bgm	not-Kannada
super super boss	Positive
Anna super anna  🥰🥰🥰🥰  anna mind super	Positive
Super song	Positive
ಕಲ್ಪನಾಲೊಕಕ್ಕೆ ಮಿತಿ ಇಲ್ಲ...  ತೊಗರಿ ತಿಪ್ಪ ನಾಟಕ ಮನೆಮಾತಾಗಿತ್ತು....ದನ್ಯವಾದಗಳು	Positive
ನಿಮ್ಮ ಮಾತು ಕೇಳಿದ್ರೆ. ನಾವು ಭಾರತೀಯರು ಬಹಳಾ ಮುಗ್ದ ಜನ ಅನ್ನೋ ಯೋಚನೆ ಬರುತ್ತೆ.what seylusin	Positive
ಜೈ ಹಿಂದ್	Positive
@#win 12  sir dia movie super..rumba feel aythu sir.movie nodi.yake entahaha  movie nodi naam janane  belstila..	Positive
ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಹೆಮ್ಮೆ ಪಡುವಂತಹ ಕೆಲಸ	Positive
ಸುಪರ್ ತೊಗರಿ ತಿಫ ಲಾಚನಕೇರಿ	unknown state
Lo Anna ninu nijvada hero kanocorrect agi helde	Positive
Nija vada mathu	Positive
Upload in Hindi plz	not-Kannada
Super creative kannadiga	Positive
Chennagi ugidira sara	Negative
@chetan kumarab nan ning alla guru helidhu....	Mixed feelings
ತೋಗರಿ ತಿಪ್ಪ‌  ಜಾನಪದ ಹಸ್ಯ ಕಥೆ	Positive
ಶ್ರೀ ಶಂಕರ ಅಶ್ವಥ ಅವರ ಸ್ವಾಭಿಮಾನಿ ಜೀವನಕ್ಕೆ ನನ್ನ ನಮನಗಳು. ಅವರು ಬೆನ್ನಿನ ಆಪರೇಶನ್ ಆಗಿ ಎಡಗಾಲು ವೀಕ್ ಆಗಿದೆ ಆದರೂ ಛಲದಿಂದ ಕ್ಲಚ್ ಹಿಡಿದು ಕಾರನ್ನು ಓಡಿಸಿ ಜೀವನ ನಡೆಸುತ್ತಿದ್ದೇನೆ ಎಂದಾಗ ಕರುಳು ಚುರುಕ್ಕೆನ್ನುತ್ತೆ. ಯಾರಾದರೂ ಸಿನೆಮಾ ಸ್ಟಾರುಗಳಾಗಲೀ ಅಥವಾ ಯಾರಾದರೂ ಕೋಟ್ಯಾಧಿಪತಿಗಳಾಗಲೀ ಒಂದು ಅಟೋಮ್ಯಾಟಿಕ್ ಅಂದರೆ ಕ್ಲಚ್ ಇಲ್ಲದ  ಕಾರನ್ನು ದಾನವಾಗಿ ಕೊಟ್ಟರೆ ದೇವರು ದಾನಿಗಳಿಗೆ ಖಂಡಿತ ಒಳ್ಳೆಯದನ್ನು ಮಾಡುತ್ತಾನೆ.	Positive
ನೀವು 6-5=2 ಸಿನಿಮಾ ವನ್ನು ರಿಯಲ್ ಸ್ಟೋರಿ ಅಂತ ಯಾಕೆ ಸುಳ್ಳು ಹೇಳಿದ್ದು	Negative
Hinene sariyagide sir	unknown state
Wish you happy life	not-Kannada
Bucket hidiyor 🤭	Positive
Namma Huduga super agi madavnne super darlings	Positive
Nivella aa Udyonmukhi Rajakarani kadeyavara	Mixed feelings
Anna en mast helde 100 plzzz innu innu publish Madi thukali tiktok ge end sigli	Negative
an voice super story nakku nakku otte hunnatri	Positive
ಈಗ ಎಲ್ಲಾ ಮಕ್ಕಳಿಗೂ ಎಗ್ಜಾಮ್ ಟೆನ್ಶನ್ ಎಸ್ಎಸ್ಎಲ್ಸಿ ಪಿಯುಸಿ ಮುನ್ನಾದಿನ ಅವರ ಮನೆಗಳನ್ನು ಸ್ವಚ್ಛ ಮಾಡಿಕೊಳ್ಳುವುದು ಬಹಳ ಇದೆ	unknown state
ಅದ್ಬುತ ಕಲೆ ಸಾಹಿತ್ಯ ಸಂಗೀತ ಗಾಯನ	Positive
God bless prajju sir	Positive
Wow nice yavaglu keltane irbeku ansutte song	Positive
Nanna ekkada ನನ್ನ ಎಕ್ಕಡ	unknown state
Kannadagru like here .Nama Kannada movie he estu craze edaa	Positive
shambu baligar sir superrrrrrrr	not-Kannada
Super bro	not-Kannada
ಎನ್ making ಗುರು	unknown state
D boss kaa bro.....	unknown state
ಹೌದು ಸ್ವಾಮಿ ಇಂತ ನನ್ ಮಕ್ಕಳಿಗೆ ಎಷ್ಟು ಉಗಿದರೂ ಬುದ್ಧಿ ಬರಲ್ಲ ನಮ್ಮಲ್ಲೇ ಹೌರೆ ಶತ್ರುಗಳು ಐ ಡೋಂಟ್ ಲೈಕ್ ಚೈನಾ	Negative
Super re pa	Positive
OIlle thana.....olleyavrige eegina kaladalli nijwaglu bele illa.....enidru anyaya	Mixed feelings
ಕಾಲಮಾನಕ್ಕೆ ತಕ್ಕಂತೆ ಜೀವಿಗಳ ಜೀವಿತಾವಧಿ ಕೂಡ ಬದಲಾಗುತ್ತದೆ	Positive
Next level quality	Positive
Super sir	Positive
Jai criative kannadiga supper	Positive
Vijay prkash singing in super song nSinging  Vijay prakash sir	Mixed feelings
Super sir nNijavaglu namma desha tumba hinde ede .n        Edakke namma deshed Rajkiya ne karna.	Positive
Pakka.bro ..100% nija	Mixed feelings
ಸೂಪರ್  tune	Positive
ತುಂಬಾ ಅದ್ಭುತ ಕತೆ	Positive
ತುಂಬ ಚನ್ನಾಗಿ ಅಥ೯ವಾಗುವ ರೀತಿ ಮಾಹಿತಿ ನೀಡಿದ್ದಿರಾ ಧನ್ಯವಾದಗಳು...	Positive
yakale.... Dbooos bagi matadtya	Negative
Dboss abhimani aagi nange gotthilla esht sala e song nodidhini antha yarellla jasthi nodidhira like madrappa pls	Positive
Super song great song	Positive
@Raja Vishnuvardhana yarge agli 1st respect kododu mukya	Mixed feelings
Rakshith...Nan yakda dboss dabba Nan Maga	Negative
That voice....n@VP sir..nVere level song	not-Kannada
Amar Prasad .com	unknown state
Ondondu maathu shalege chappali suthkondu hodeda hagide bro nnNkn chaina apps ban maadsi avar arthikathage hodetha bilali nnTq so much	Negative
One like for music	unknown state
Best song  sooper	Positive
ನನಗೆ. ಯಾದೀಮೇ. ಶಾದೀ.ಹಾಡುಗಳು.ಬೇಕಾಗೀವೇ	unknown state
Super song Anna	Positive
Super songs	not-Kannada
Super song lovely	not-Kannada
Thandage thakka maga mado kelsa hemmenda madi all the best	Positive
ಸೂಪರ್ ಸಾಂಗ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಸಪೋರ್ಟ್ ಮಾಡುತ್ತೇವೆ ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗ ಬೆಳೆಯಲಿ	Positive
@nageshwar nagu ನಾನು ಹೇಳ್ತಿರೋದು ಇಷ್ಟೇ ಥಿಯೇಟರ್ ಅಲ್ಲೂ ನೋಡಲ್ಲ atleast ಮೊಬೈಲ್ ಆದ್ರು amazon ಅಲ್ಲಿ ನಿಯತ್ತಾಗಿ ನೋಡಿ nPiracy telegram ಅಲ್ಲಿ ನೋಡ್ಬೇಡಿ ಅಂತಾ	Negative
@Nandi Parthasarathi le randimagne modlu nimma appa amma hige mattadu kalisiddara modlu ninu mataadiddu aariti nodo hogo first	Negative
Repeat mode pe	not-Kannada
Howdu bro app uninstall madudrea avrig amount hogodu kamiagutea plzzzzz uninstall Madi beavarce appp Adu thuuuuu	Negative
@SURAKSH SHETTY naa yaavatu Shetty bandagindha Kannada industry ketede antha helilla aadre bereyavaru eedare evaara banner aali baari majority aage Shetty nee eerodu	Negative
Jog falls uh?	not-Kannada
@Nandi Parthasarathi hogo sede gayash gojjekesari released in nayimari tunne	Negative
Dia nan recent aagi nodiro moviegalalli Adbutha	Positive
No comments. Kambani kannadi iddanthe	Positive
God bless u r setty lv	Positive
Good comment bro....nContinue ......	not-Kannada
@Raja Vishnuvardhana Agreed	unknown state
@prithvi nayak ಅದಿಕ್ಕೆ ನಿಮ್ಮ ಲುಚ್ಚಾ ಹೆಂಡ್ತಿ ಮೇಲೆ ಅನುಮಾನ ಪಟ್ಟು ಡೈವರ್ಸ್ ಮಾಡೋಕೆ ಹೋಗಿದ್ದ ಯಾರೋ ಬುದ್ದಿ ಹೇಳಿದರೆ... ಗಂಡರ ಗಂಡ ಜಗ ಮಿಂಡ ನಿಮ್ಮ ಕಾಮಣ್ಣ... ಲುಚ್ಚಾ ಬಳೆಗಾರ	Negative
ಒಂದು ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಅವರು ಲೈಕ್ ಕೊಡಿ	Positive
Pung ban madi pls	Mixed feelings
Avane Srimannarayana Trailer-BGM n          Re-Createdn	Mixed feelings
GOOD OBSERVATION	not-Kannada
Idu yava game bro	Mixed feelings
Isske samne dabbang flop hai..ASN	unknown state
420 nan maga krishana	Negative
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
@Ŕävîñđŕå_02_GøWđřú ನಿಮ್ಮ ಅಕ್ಕುನ್ ಒನ್ ನೈಟ್ ಕಲ್ಸು bgm	Negative
Huchha Venkatsene west Indies... Al the best asn...	Positive
ಇಂತ  ಸಿನಿಮಾ   ಕನ್ನಡ ಚಿತ್ರರಂಗಕ್ಕೆ   ಬೇಕು	Positive
Ha gandu sule maga sikkre katte mele meravanige madi kallu odedu sayisbeku	Negative
Please movie na re release madi	unknown state
Trailer Andre Eg Erbeku...	Positive
Vishnu Dada fans like madi	unknown state
Osm vedio anna	Positive
B Ajaneesh Lokanath BGM Stun Bro..	unknown state
Bharatadalli Experience kelidre en madodu? Nav hosa kelsa madoke ready idivi	Negative
Anna.   Thamma.   Janpada	Positive
Kesari prasad Jois b f by	unknown state
Nivu like goskara tiktok ge hogi idannella collect maadkondidira thane.niv  e video maadide full thappu .bcz nivu publisity goskare insta dalli follow maadi antha ella maathadthidira.matte avaru yella helidu thappu annodadre niv thumba bad words use maadidu thappe.	Negative
Heroine ge jamba ella	Negative
Super movie guru	Positive
@Arun Jaanu nimma Amman tulla sulemagane bacha nan maga avanu	Negative
Yellar gamnaanu HANDS UP Hatra ne ide. haage gamna ittu nodi.	Positive
Song super step ennu super	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
@s s Islam ಎಲ್ಲ ದೇಶಗಳಿಗೂ ಮಾರಕ .	Mixed feelings
Super movie 100 days	unknown state
BEST SONG EVER	not-Kannada
Nivu Yaste ugudru Sariagla	Negative
Super brooo 🥰🥰🥰	not-Kannada
U ROCKED BRO	not-Kannada
@Nandi Parthasarathi ಎಷ್ಟು ಲೀಟರ್ ಹಾಲು ಕೊಡ್ತೀಯಾ ನಂದಿನಿ	Negative
ಇಡೀ ಸಿನಿಮಾ ಎಲ್ಲಿಯೂ ಕೂಡ ಬೇಸರ ಪಡಿಸದೆ ಉತ್ತಮವಾಗಿ‌ ಪ್ರೇಕ್ಷಕರ ಮನಸ್ಸನ್ನ  ಸೆಳೆಯುವಂತೆ ಮೂಡಿ ಬಂದಿದೆ ಗುಡ್ ಲಕ್ ಬ್ರದರ್	Negative
ತೊಗರಿ ತಿಪ್ಪ.ಬಾಳ ಚಂದ ಐತರಿ	Positive
Nyc trailer praju	not-Kannada
ಸೂಪರ್ ತೂಗರಿ ತಿಪ್ಪ	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
All the best for rocking star fans  song vibinna vagidhe	Positive
@jagadish g dambal	unknown state
ಶಂಕರ್ ಅಶ್ವಥ್ ಸರ್ ನೀವು ಒಬ್ಬ ಒಳ್ಳೆಯ ವ್ಯಕ್ತಿ	Positive
Dance steppp supppperrrrrr	not-Kannada
Eddane annodu nanna nambike.aadre ashvataamanige kannadada bartita anodu davtu	Positive
@prithvi nayak ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ	Negative
Ta bro your ginias	not-Kannada
Ninge en tagodu hodibeku	Negative
ಅಣ್ತಮ್ಮ ಸೂಪರ್ ಆಗಿ ಉಗ್ಧಿದಿಯ. ಬೋಲೋ ಮಕ್ಳಿಗೆ. ಬಾರ್ಡರ್ ನಲ್ಲಿ ಅವ್ರ ಅಪ್ಪ ನೋ ಅಣ್ಣ ತಮ್ಮ ಯಾರಾದ್ರೂ ಇದ್ದಿದ್ರೆ ಇತರ matadtirlilla bolimaklu	Negative
Lingaraju  m	unknown state
May God bless you Shankar	not-Kannada
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಸಿನಿಮಾn1st day 1st show  booked	Positive
Nannaga thubba bajaru sir‍‍‍‍‍‍‍‍‍‍‍‍	Negative
ಸೂಪರ್ n.. ಮಠ ಸರ್ ದಾಡಿ ಬ್ಲಾಕ್ ಮಾಡಿರೋದು ಖುಷಿ ತಂದಿದೆ	Mixed feelings
superb really i liked it  like anything	Positive
Shivu m Hikkangutti v	not-Kannada
Dia movie super	Positive
tumbane chennagide haadu.	Positive
KGF chaffer 2 beda bare baku	Positive
Awesome song ..guru ವಿಜಯ್ sir ವಾಯ್ಸ್ superb	Positive
Looks promising..	not-Kannada
Volledagli sir nimge	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
ಎಲ್ಲರೂ the best ಆಗಿ ಕೆಲಸ ಮಾಡಿದಿರ	Positive
Togari tippa togari tippa.....sathvik sobarad	not-Kannada
Hi Dia Team	not-Kannada
Darshan kacha thinogu sule magne	Negative
very nice speech	not-Kannada
Chindi BRO	Positive
ಕನ್ನಡಿಗರ ಪವರ್ ಕನ್ನಡಿಗರು  ತಾಕತ್ all pan  ಮೂವಿ  ಕನ್ನಡಿಗರು......	Positive
Super Hands up	Positive
6-5=2 film ತಂಡ ಮಾಡಿದೆ andiddake...e ಫಿಲ್ಮ್ ತುಂಬಾ ಜನ ನೋಡದೆ ಇರ್ಬೋದು...aa ಫಿಲ್ಮ್ ತುಂಬಾ ಗಿಮಿಕ್ ಇಂದ ತುಂಬಿತ್ತು...but this film..has good story base...stop promoting with 6-5=2....all the best	Negative
Ella hantha hellodakke hagodilla eddaru erabhahudu e prapancha ne ondu maye yavudakku uttara sigodilla nambikene ella	Positive
@Reginald Kelly hinge matad tidre adne madtini...	Negative
ಬೇರೆ ಭಾಷೆಯ ಅವರಿಗೆಲ್ಲ hands up ಹೇಳಲು ಬರುತ್ತಿದ್ದಾರೆ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.ಯಶ್ ಅಭಿಮಾನಿಯಾಗಿ ಹೇಳುತ್ತಿದ್ದಿನಿ . ಕೆಜಿಎಫ್ ಆದಮೇಲೆ ಎರಡನೇ ಸಿನಿಮಾ ಬ್ಲಾಕ್ಬಸ್ಟರ್ ಆಗುವುದು ಇದ್ದೇನೆ	Positive
Thanks ellakade link Sher madi nTukali kushmikage hattiro kobbanna elisi	Negative
@Sanjeev Kumar dabba nan maga rakshith shetty	Negative
Manu baligar avaru gadag jille shirahatti taluk Shigli gramadavaru. Nanu ade gramadavanu.	unknown state
Superb dance step	Positive
Kannada intha Telugu Alli song Chang idhe	Positive
ಪ್ರೀತಿಗೋಸ್ಕರ ಪ್ರಾಣನೆ ಬಿಡ್ತಾರೆ	Positive
ಶ್ರೀ ಮನ್ ನಾರಾಯಣ  movie ಹಾಡು  ಕೇಳಲು  ಸುಮಧುರ...... ಡ್ಯಾನ್ಸ್  ಸೂಪರ್....   ಇದೆ	Positive
@Usha Rao ಇವರಿಗೆ ಇದೆಲ್ಲ ಹೇಳಿದ್ರೆ ಅವರು ನಂಬೋಲ್ಲ......ಅವರದು ಒಂದು ರೀತಿ ಆಜ್ನ್ಯಾನ......ಜಾತಿ ವ್ಯವಸ್ಥೆಗೂ ದೇಶದ ಅಭಿವೃದ್ಧಿಗೂ ಸಂಬಂಧವಿಲ್ಲ	Positive
Ultimate song....	not-Kannada
ಏನ್ ಸಾಂಗ್ ಗುರು ಇದು ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಅಲ್ಲಿ ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೋ ಹಾಡು	Positive
ನೀವು bigg boss ಗೆ ಹೋಗಿ ಸರ್ ಗೆಲ್ಲಬಹುದು ನೀವೇ 🥺🤾	Mixed feelings
sir modalu nam deshadali shikshana krati ag beku and nrashta chara nilbeku	Positive
ಯಾರು ಆವಾಗಾವಾಗ ಬಂದು ಹಾಡು ಕೇಳ್ತಾ ಇದ್ದೀರಾ ...? nಒಂಥರಾ ಚೆನ್ನಾಗಿದೆ	Positive
ಟ್ರೊಲ್ ಅನ್ನ ಸರಿಯಾಗಿ ಉಪಯೋಗಿಸ್ಥಹಿದಿರ. ಸೂಪರ್	Positive
@ನಾನು ನೀನು Thank you bro..	Negative
Tiktok ban madidre desh ke walendu	Positive
En song guru.....	Positive
@Krishna Tirividi 🤦‍🤦‍	Negative
Yavano avnu sade nan maga tiktok eno kitthakide anthane.. Modlu tilkondu maathado... Bro next video aaa sade nan magan mele maadi...its  request plz bro.. And loved ur video	Negative
ನನ್ನ ಈ ಕಾಮೆಂಟ್ ಕನ್ನಡ  ಚಲನಚಿತ್ರ ನಟ ನಟಿಯರು	Negative
14 million views	unknown state
Nimma Narayana na avathara Charithre Srustisali..... Olledagali	Positive
ದಿಯಾ ತಂಡಕ್ಕೆ ನನ್ನ ಕಡೆ ಇಂದ ಕ್ಷಮೆ ಇರಲಿ... ಇಂತ ಮೂವೀನ ಥೀಯೇಟರ್ ಗೆ ಹೋಗಿ ನೋಡಿಲ್ಲ  ಅಂತ ಬೇಜಾರ್ ನನ್ನ ಕಾಡ್ತಾ ಇದೆ...nPlease sir ಮತ್ತೇ ರಿ ರಿಲಿಜ್ ಮಾಡಿ ....	Positive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ	Positive
Super sir nivu nigavgllu nivu igienanLove fellore hudegiriegi supirthie sir	Positive
basava basavaraj mind your words. Maathina mele niga irli.	Negative
34 M 🤫🤫	Positive
Oooo bindu aunty Nin badukbeka tik tok delete maduu	Negative
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
Ayyo gubalgala only tiktok tiktok antha odkotavre only not tiktok 59 apps ban agirodu	Negative
ಗುರುಗುಳ. ನಾನು ಚಿಕ್ಕವನು ಇದ್ದಾಗ ಟೇಪ ರಿಕಾರ್ಡರ್ ನ್ಯಾಗ ಕೇಳಿದ್ದೇ ಮತ್ತೆ ಇವಾಗ ಕೇಳಿ ಬಾಹಳ ಖುಷಿಯಾತು... ರೀ..	Positive
tune at 2	Negative
After #ASN MOVIE	not-Kannada
Aa bindu gowda nad innitar support madovrge hilieghtag troll madi bro life nal tiktok bagge matadbardu	Negative
ಸರಿ ಇದೆ ಅಣ್ಣ	Positive
ಹತ್ತು ವರ್ಷ strict  president rule ಬರಬೇಕು.	Mixed feelings
